Id,CustomerId,Dauer,Transaktionsvolumen,Vertriebsweg,Reklamation,Kreditrating,Geschlecht,Alter,Versicherungstyp,Versicherungssumme,Gehalt,Wechsel
83,15701164,kurz,gering,digital,nicht vorgefallen,506,Female,34.0,4,9030762,15923529,kein Wechsel
5674,15767598,durchschnittlich,mittel,analog,vorgefallen,540,Male,28.0,8,0,19758832,kein Wechsel
5349,15567246,lang,mittel,digital,nicht vorgefallen,684,Male,32.0,3,10263013,12743347,kein Wechsel
8963,15796993,kurz,mittel,analog,vorgefallen,741,Male,52.0,1,1712363,218344,kein Wechsel
6936,15679928,kurz,mittel,analog,nicht vorgefallen,592,Female,31.0,2,8410211,11638524,kein Wechsel
1218,15730038,kurz,gering,analog,vorgefallen,706,Female,23.0,5,0,16412841,Wechsel
5381,15663883,lang,mittel,digital,nicht vorgefallen,850,Male,32.0,9,14182733,14945873,kein Wechsel
617,15766575,lang,gering,digital,vorgefallen,612,Female,62.0,8,14074533,19343789,Wechsel
9566,15743193,kurz,mittel,digital,vorgefallen,644,Male,37.0,6,1172718,10421796,Wechsel
4292,15800287,durchschnittlich,mittel,digital,vorgefallen,706,Female,46.0,2,12766046,15015682,Wechsel
6232,15718242,lang,gering,analog,vorgefallen,725,Female,47.0,1,10488743,8662256,Wechsel
490,15714689,durchschnittlich,gering,digital,nicht vorgefallen,591,Male,29.0,1,9754124,19635617,kein Wechsel
5234,15668323,kurz,gering,digital,vorgefallen,678,Female,41.0,1,14344361,19662228,Wechsel
4147,15712409,lang,mittel,digital,nicht vorgefallen,749,Male,66.0,6,18253223,19542992,kein Wechsel
7433,15671293,lang,gering,digital,nicht vorgefallen,779,Female,37.0,2,12838963,658916,Wechsel
7084,15571415,lang,gering,digital,vorgefallen,805,Male,56.0,6,15180229,4679109,Wechsel
5123,15744606,durchschnittlich,gering,analog,nicht vorgefallen,832,Male,29.0,8,9383386,1041787,kein Wechsel
648,15633064,kurz,mittel,digital,vorgefallen,438,Female,36.0,4,0,644205,kein Wechsel
3253,15606472,kurz,gering,digital,nicht vorgefallen,585,Female,38.0,5,0,8736356,kein Wechsel
9666,15781689,durchschnittlich,mittel,digital,vorgefallen,758,Male,35.0,5,0,950096,kein Wechsel
1786,15603846,durchschnittlich,mittel,digital,vorgefallen,711,Male,37.0,2,0,8397886,Wechsel
813,15775306,lang,hoch,digital,nicht vorgefallen,421,Male,28.0,8,12238422,8901738,Wechsel
7876,15757607,kurz,gering,digital,vorgefallen,623,Male,45.0,0,0,19653372,Wechsel
2589,15701096,kurz,gering,digital,vorgefallen,778,Male,44.0,8,12386364,14449494,kein Wechsel
7783,15681332,kurz,gering,digital,vorgefallen,437,Female,43.0,6,0,14833097,Wechsel
5179,15620000,lang,mittel,digital,nicht vorgefallen,760,Male,34.0,6,12130377,5932521,kein Wechsel
4289,15642579,durchschnittlich,gering,digital,nicht vorgefallen,731,Female,37.0,1,1289324,18071252,kein Wechsel
7763,15767064,durchschnittlich,gering,digital,nicht vorgefallen,614,Female,36.0,1,4405484,7332908,kein Wechsel
3820,15763148,kurz,gering,analog,vorgefallen,576,Male,39.0,9,8471998,19106336,kein Wechsel
4504,15788930,durchschnittlich,gering,digital,vorgefallen,761,Male,37.0,7,13273017,19929301,kein Wechsel
7328,15689786,lang,gering,analog,vorgefallen,850,Male,56.0,1,16974383,1558504,Wechsel
9099,15768881,kurz,mittel,digital,nicht vorgefallen,738,Male,29.0,2,0,17042113,kein Wechsel
1637,15678626,durchschnittlich,mittel,analog,vorgefallen,538,Female,31.0,0,0,17945366,kein Wechsel
6483,15621195,lang,mittel,digital,vorgefallen,619,Male,41.0,3,14797416,17051883,kein Wechsel
2144,15613712,durchschnittlich,mittel,digital,vorgefallen,634,Male,34.0,1,0,6199557,kein Wechsel
762,15637876,lang,gering,analog,vorgefallen,663,Female,36.0,6,772535,3581797,Wechsel
4455,15782531,durchschnittlich,mittel,digital,vorgefallen,684,Female,31.0,8,0,18863705,kein Wechsel
3083,15814816,kurz,gering,digital,vorgefallen,466,Male,40.0,4,9159206,14121018,kein Wechsel
8073,15601030,lang,gering,digital,nicht vorgefallen,777,Female,34.0,5,9669366,17261852,Wechsel
3873,15616240,durchschnittlich,mittel,digital,nicht vorgefallen,530,Male,37.0,4,0,16484437,kein Wechsel
7165,15709252,lang,gering,analog,nicht vorgefallen,616,Female,28.0,10,10517399,2983537,Wechsel
8596,15780966,kurz,mittel,analog,vorgefallen,709,Female,32.0,2,0,10968129,kein Wechsel
3874,15624186,lang,gering,analog,nicht vorgefallen,813,Female,25.0,5,12361643,13295933,kein Wechsel
3666,15725068,durchschnittlich,mittel,digital,nicht vorgefallen,701,Female,21.0,9,0,2632742,kein Wechsel
6472,15588419,lang,gering,digital,vorgefallen,651,Female,34.0,10,14896246,6638943,Wechsel
9302,15752534,kurz,mittel,digital,nicht vorgefallen,744,Male,36.0,10,0,18286784,kein Wechsel
6408,15738497,durchschnittlich,mittel,digital,vorgefallen,729,Male,44.0,4,10772693,15306487,kein Wechsel
4398,15707007,kurz,gering,digital,vorgefallen,743,Female,39.0,8,0,9426344,kein Wechsel
7149,15699340,kurz,mittel,digital,vorgefallen,680,Male,37.0,4,0,6124087,kein Wechsel
1372,15723006,kurz,mittel,analog,nicht vorgefallen,489,Male,38.0,8,0,19699079,kein Wechsel
7314,15686670,kurz,mittel,digital,vorgefallen,588,Female,36.0,2,0,925360,kein Wechsel
3957,15756610,lang,gering,analog,vorgefallen,657,Female,38.0,5,12377046,4701966,Wechsel
5452,15798256,kurz,mittel,analog,vorgefallen,558,Female,45.0,1,15369753,898914,Wechsel
7736,15685640,kurz,gering,digital,nicht vorgefallen,649,Female,41.0,3,13093183,14480837,kein Wechsel
9271,15774285,durchschnittlich,gering,digital,nicht vorgefallen,649,Female,47.0,8,11078328,7142016,Wechsel
7897,15639252,durchschnittlich,mittel,digital,nicht vorgefallen,603,Male,30.0,6,1295485,1928285,kein Wechsel
2794,15597930,kurz,gering,analog,vorgefallen,646,Male,52.0,8,5966943,17249581,Wechsel
5111,15742886,kurz,mittel,analog,nicht vorgefallen,642,Male,26.0,1,13802379,1170602,kein Wechsel
9358,15729359,kurz,mittel,digital,nicht vorgefallen,837,Female,29.0,9,0,4186626,kein Wechsel
5645,15785373,durchschnittlich,gering,digital,vorgefallen,717,Female,42.0,5,19030578,993478,Wechsel
1418,15649280,lang,gering,digital,vorgefallen,521,Female,40.0,9,13450478,1808206,Wechsel
6425,15566894,kurz,gering,analog,vorgefallen,793,Male,39.0,3,13781752,8399779,kein Wechsel
5770,15694381,kurz,gering,digital,vorgefallen,631,Male,51.0,8,1006548,1715879,kein Wechsel
7055,15621546,kurz,gering,digital,nicht vorgefallen,620,Female,33.0,9,12763835,19271757,kein Wechsel
2360,15670205,lang,gering,digital,vorgefallen,518,Female,41.0,5,11062499,8932767,kein Wechsel
70,15703793,lang,sehr hoch,digital,vorgefallen,738,Male,58.0,2,13374544,2837386,Wechsel
6535,15776985,kurz,mittel,analog,nicht vorgefallen,652,Female,36.0,6,11251871,11042131,kein Wechsel
146,15705707,durchschnittlich,mittel,digital,vorgefallen,635,Female,29.0,8,13829694,14107551,kein Wechsel
9437,15804864,kurz,gering,digital,nicht vorgefallen,670,Female,27.0,5,7933661,2617008,kein Wechsel
4065,15809838,durchschnittlich,mittel,analog,vorgefallen,697,Male,30.0,1,0,73579,kein Wechsel
4624,15710543,kurz,gering,digital,nicht vorgefallen,629,Male,46.0,1,1306662,16112567,Wechsel
803,15712825,durchschnittlich,mittel,analog,nicht vorgefallen,511,Female,29.0,9,0,14067698,kein Wechsel
5087,15624641,durchschnittlich,gering,digital,vorgefallen,740,Male,43.0,9,0,19929068,Wechsel
563,15665956,kurz,gering,digital,vorgefallen,509,Female,46.0,1,0,7124459,Wechsel
8814,15589725,kurz,mittel,digital,nicht vorgefallen,740,Female,51.0,4,0,17892984,kein Wechsel
9314,15645371,lang,gering,digital,nicht vorgefallen,613,Female,51.0,7,14726211,536309,Wechsel
1227,15613844,kurz,mittel,digital,vorgefallen,557,Female,28.0,7,14644524,18431774,kein Wechsel
9332,15638882,lang,gering,digital,vorgefallen,710,Female,62.0,9,14821436,4857114,Wechsel
9231,15767781,kurz,gering,digital,vorgefallen,648,Male,38.0,10,8269728,7484667,kein Wechsel
4437,15779522,kurz,mittel,digital,vorgefallen,736,Female,24.0,0,0,10935573,kein Wechsel
5255,15745533,kurz,mittel,digital,vorgefallen,799,Female,63.0,1,11031421,374640,Wechsel
5221,15654067,durchschnittlich,mittel,digital,vorgefallen,584,Female,29.0,4,0,8886692,kein Wechsel
3952,15796114,kurz,gering,analog,vorgefallen,594,Female,34.0,7,14152555,944315,kein Wechsel
536,15592846,lang,mittel,digital,vorgefallen,639,Male,35.0,10,1281739,5909339,kein Wechsel
3194,15673539,kurz,gering,digital,vorgefallen,690,Female,26.0,3,11809787,6125783,kein Wechsel
3744,15718507,lang,gering,digital,nicht vorgefallen,647,Male,37.0,3,11650999,14951771,Wechsel
1383,15696637,kurz,gering,analog,nicht vorgefallen,571,Female,23.0,10,15109728,1716375,kein Wechsel
8446,15630511,kurz,mittel,digital,vorgefallen,691,Female,33.0,6,0,16407489,kein Wechsel
4142,15609623,kurz,gering,digital,vorgefallen,637,Female,63.0,5,0,2809277,Wechsel
8794,15578671,durchschnittlich,gering,digital,nicht vorgefallen,706,Female,29.0,1,20949021,13326769,Wechsel
9175,15703413,kurz,gering,digital,vorgefallen,519,Female,38.0,7,12532856,18822567,kein Wechsel
5950,15806808,lang,hoch,digital,vorgefallen,834,Female,57.0,8,1122816,14022514,Wechsel
4867,15768124,kurz,gering,digital,vorgefallen,648,Female,34.0,3,0,5472643,kein Wechsel
572,15622003,kurz,mittel,digital,vorgefallen,745,Male,35.0,9,9256653,16151977,kein Wechsel
8886,15779620,kurz,gering,analog,nicht vorgefallen,575,Male,36.0,1,0,9457056,kein Wechsel
9945,15674000,kurz,mittel,analog,nicht vorgefallen,645,Male,44.0,10,0,16670722,kein Wechsel
9137,15583026,kurz,gering,digital,vorgefallen,535,Female,38.0,0,13591933,8042565,kein Wechsel
9863,15726179,lang,mittel,digital,nicht vorgefallen,757,Female,43.0,5,13143333,349743,Wechsel
4180,15569438,lang,mittel,analog,vorgefallen,607,Male,36.0,10,10670294,19831369,kein Wechsel
8151,15750970,durchschnittlich,gering,digital,nicht vorgefallen,500,Male,40.0,1,9900424,15284599,kein Wechsel
398,15762218,kurz,mittel,analog,nicht vorgefallen,701,Female,39.0,9,0,1458949,kein Wechsel
3349,15603465,lang,mittel,digital,vorgefallen,665,Female,45.0,5,15544765,5187195,Wechsel
3660,15736431,durchschnittlich,mittel,digital,vorgefallen,494,Male,27.0,2,0,2240464,kein Wechsel
662,15667215,kurz,mittel,digital,nicht vorgefallen,678,Male,31.0,2,0,5880328,kein Wechsel
9283,15752186,kurz,mittel,digital,vorgefallen,562,Female,27.0,3,0,2813703,kein Wechsel
1023,15682639,kurz,mittel,digital,nicht vorgefallen,642,Male,32.0,3,0,8869883,kein Wechsel
6038,15700964,lang,gering,digital,nicht vorgefallen,624,Female,27.0,7,10484868,16738736,kein Wechsel
7888,15683657,kurz,gering,digital,vorgefallen,594,Female,31.0,0,7934095,7825586,kein Wechsel
4606,15784958,kurz,sehr hoch,digital,nicht vorgefallen,797,Female,55.0,10,0,4941887,Wechsel
5943,15658813,kurz,mittel,digital,nicht vorgefallen,645,Female,55.0,7,0,1836933,kein Wechsel
7745,15701166,kurz,mittel,digital,nicht vorgefallen,660,Male,40.0,5,13175411,3876161,kein Wechsel
8833,15760873,kurz,gering,digital,nicht vorgefallen,594,Male,50.0,7,8131034,18386801,kein Wechsel
1868,15574947,kurz,mittel,analog,nicht vorgefallen,656,Male,36.0,8,9778608,2147836,kein Wechsel
8001,15798053,durchschnittlich,mittel,digital,vorgefallen,707,Male,32.0,9,0,12647579,kein Wechsel
978,15799515,kurz,gering,digital,vorgefallen,652,Female,48.0,8,13329724,7776437,kein Wechsel
932,15634141,lang,mittel,digital,vorgefallen,708,Female,42.0,8,19239052,82336,kein Wechsel
9567,15696733,kurz,gering,digital,vorgefallen,724,Male,29.0,4,0,898275,kein Wechsel
1394,15582180,kurz,gering,digital,nicht vorgefallen,561,Male,29.0,9,12026813,17387039,kein Wechsel
9587,15653050,lang,gering,digital,vorgefallen,719,Female,76.0,10,9505229,17624487,Wechsel
7701,15702801,kurz,gering,analog,vorgefallen,677,Female,29.0,3,8661635,919039,kein Wechsel
4744,15582849,kurz,gering,digital,nicht vorgefallen,757,Female,51.0,1,0,2283513,Wechsel
586,15722010,durchschnittlich,gering,digital,vorgefallen,621,Male,53.0,9,17049184,3558807,Wechsel
6359,15739972,lang,hoch,digital,vorgefallen,650,Female,45.0,9,15236721,15083521,Wechsel
3303,15784320,kurz,gering,digital,nicht vorgefallen,632,Female,44.0,3,13379389,3460714,Wechsel
8375,15658614,lang,mittel,digital,nicht vorgefallen,565,Female,38.0,7,14540069,8384479,kein Wechsel
2806,15787529,durchschnittlich,gering,digital,vorgefallen,592,Male,38.0,0,0,6598648,Wechsel
5705,15698703,lang,mittel,digital,nicht vorgefallen,628,Male,40.0,5,18176832,12910797,kein Wechsel
6831,15696989,lang,hoch,analog,vorgefallen,469,Female,52.0,8,13949325,15009332,Wechsel
404,15642291,kurz,mittel,digital,nicht vorgefallen,685,Male,23.0,8,0,11223903,kein Wechsel
7612,15599535,durchschnittlich,gering,digital,nicht vorgefallen,678,Male,28.0,5,13866818,5414401,kein Wechsel
2800,15646817,kurz,mittel,digital,vorgefallen,769,Male,51.0,9,15677378,4025779,Wechsel
7945,15654870,kurz,mittel,digital,nicht vorgefallen,759,Female,45.0,8,0,9925124,kein Wechsel
3221,15619465,durchschnittlich,mittel,analog,nicht vorgefallen,555,Female,24.0,2,0,19786655,kein Wechsel
3415,15710689,durchschnittlich,gering,analog,vorgefallen,578,Male,40.0,6,6360992,7496561,kein Wechsel
4462,15676937,durchschnittlich,mittel,digital,nicht vorgefallen,635,Female,32.0,8,0,1936798,kein Wechsel
2619,15800062,durchschnittlich,gering,analog,vorgefallen,850,Male,49.0,8,0,2586767,Wechsel
3405,15793693,kurz,gering,digital,nicht vorgefallen,694,Male,60.0,9,0,5708897,kein Wechsel
2088,15615020,lang,mittel,analog,nicht vorgefallen,595,Female,41.0,9,15046311,8154838,kein Wechsel
1443,15598751,kurz,hoch,analog,vorgefallen,556,Female,43.0,6,0,12515457,Wechsel
2563,15645463,kurz,mittel,digital,nicht vorgefallen,843,Female,27.0,5,0,6749423,kein Wechsel
395,15807432,lang,mittel,analog,nicht vorgefallen,645,Female,37.0,2,13692509,15340024,kein Wechsel
1390,15727281,kurz,mittel,digital,vorgefallen,653,Female,27.0,9,0,9642929,kein Wechsel
8441,15677136,kurz,mittel,analog,vorgefallen,624,Female,23.0,5,0,13241859,kein Wechsel
8447,15792627,durchschnittlich,gering,digital,nicht vorgefallen,765,Female,33.0,5,8455782,6903943,kein Wechsel
5949,15714575,lang,gering,analog,nicht vorgefallen,742,Female,44.0,8,10792602,1737527,Wechsel
3409,15593736,lang,gering,analog,vorgefallen,598,Female,46.0,7,13176904,18498023,Wechsel
8465,15601569,kurz,gering,digital,vorgefallen,598,Female,40.0,2,17117825,13798058,Wechsel
2335,15581440,lang,mittel,digital,nicht vorgefallen,724,Female,48.0,6,11046325,8055211,Wechsel
3534,15614687,lang,mittel,digital,nicht vorgefallen,677,Female,44.0,4,14877061,19105776,kein Wechsel
6918,15721116,durchschnittlich,mittel,digital,nicht vorgefallen,597,Male,24.0,0,10805807,18782611,kein Wechsel
5290,15743490,lang,gering,digital,vorgefallen,795,Female,56.0,9,9434894,2923929,Wechsel
9289,15676810,kurz,mittel,digital,nicht vorgefallen,561,Female,31.0,1,8148027,652346,kein Wechsel
7603,15712483,durchschnittlich,mittel,digital,vorgefallen,608,Female,28.0,4,0,1089963,kein Wechsel
573,15607312,durchschnittlich,mittel,digital,nicht vorgefallen,648,Female,49.0,10,0,15983578,Wechsel
1343,15645778,durchschnittlich,gering,digital,vorgefallen,670,Male,42.0,3,8158904,1882278,Wechsel
9125,15604138,durchschnittlich,gering,analog,vorgefallen,749,Male,34.0,2,0,17418904,Wechsel
8072,15661473,lang,gering,digital,vorgefallen,780,Male,51.0,4,12672525,19525931,Wechsel
585,15718057,kurz,gering,analog,vorgefallen,760,Female,51.0,2,10094671,1796148,Wechsel
4829,15692599,kurz,gering,digital,vorgefallen,687,Male,34.0,5,12827056,19109262,kein Wechsel
7215,15684440,lang,gering,digital,nicht vorgefallen,548,Male,32.0,2,9898628,5586738,kein Wechsel
1329,15645572,kurz,gering,digital,vorgefallen,743,Female,40.0,6,0,282808,Wechsel
1277,15721719,kurz,mittel,digital,nicht vorgefallen,743,Male,42.0,7,770022,8042842,kein Wechsel
6774,15569432,kurz,mittel,digital,nicht vorgefallen,656,Female,48.0,9,0,8524061,Wechsel
2994,15710257,kurz,gering,analog,nicht vorgefallen,625,Female,39.0,3,13078692,12131607,kein Wechsel
4237,15736271,kurz,gering,digital,vorgefallen,498,Female,29.0,9,0,19003583,kein Wechsel
3439,15662063,kurz,gering,digital,nicht vorgefallen,746,Male,36.0,7,14240077,19343869,kein Wechsel
5233,15591286,lang,gering,digital,nicht vorgefallen,731,Female,49.0,4,8882607,3375941,Wechsel
8959,15627195,lang,mittel,digital,vorgefallen,568,Male,26.0,1,11293028,2209573,kein Wechsel
3368,15733303,kurz,mittel,digital,nicht vorgefallen,630,Male,67.0,5,0,2733027,kein Wechsel
2433,15718153,durchschnittlich,gering,digital,nicht vorgefallen,759,Female,74.0,6,12891784,4824464,kein Wechsel
805,15756026,durchschnittlich,gering,analog,vorgefallen,790,Female,46.0,9,0,1467981,Wechsel
5331,15700627,lang,gering,digital,vorgefallen,637,Female,46.0,2,14350082,16699646,Wechsel
4082,15669301,lang,gering,digital,vorgefallen,778,Female,29.0,6,15035897,6245401,Wechsel
2465,15612071,durchschnittlich,gering,analog,nicht vorgefallen,763,Female,32.0,10,9515377,813101,kein Wechsel
9340,15605804,kurz,mittel,digital,vorgefallen,737,Male,45.0,10,0,136454,kein Wechsel
5753,15608328,durchschnittlich,mittel,analog,vorgefallen,760,Female,41.0,6,0,10149123,kein Wechsel
5091,15811026,lang,mittel,digital,vorgefallen,505,Male,43.0,5,13685594,17107052,kein Wechsel
6539,15749328,kurz,mittel,digital,vorgefallen,697,Female,45.0,1,0,4680762,Wechsel
3508,15614230,kurz,mittel,digital,nicht vorgefallen,426,Female,34.0,3,0,6123083,kein Wechsel
8980,15786433,lang,mittel,digital,nicht vorgefallen,650,Female,35.0,3,16598243,2448216,kein Wechsel
2769,15730433,lang,gering,digital,vorgefallen,580,Female,38.0,1,12821847,12595383,Wechsel
6783,15651955,kurz,mittel,analog,nicht vorgefallen,603,Male,31.0,4,0,96071,kein Wechsel
2056,15577078,durchschnittlich,gering,digital,nicht vorgefallen,539,Male,38.0,6,0,15288007,Wechsel
2810,15595388,kurz,mittel,digital,nicht vorgefallen,594,Female,30.0,10,0,12407171,kein Wechsel
8885,15815125,durchschnittlich,mittel,digital,nicht vorgefallen,668,Male,45.0,4,10248621,15837925,kein Wechsel
5105,15718465,lang,gering,digital,vorgefallen,671,Male,51.0,3,9689146,17640333,Wechsel
3591,15621685,kurz,mittel,digital,vorgefallen,769,Male,29.0,2,12375752,8487266,kein Wechsel
1560,15634281,lang,gering,analog,vorgefallen,720,Female,43.0,10,1108229,7286194,kein Wechsel
8510,15769353,kurz,gering,analog,vorgefallen,550,Female,40.0,8,15049032,16646821,Wechsel
9925,15605672,kurz,gering,digital,nicht vorgefallen,694,Female,38.0,5,19592639,8552284,kein Wechsel
3560,15733777,kurz,gering,analog,vorgefallen,817,Male,44.0,8,0,6550191,Wechsel
5887,15691287,lang,gering,digital,vorgefallen,675,Female,33.0,0,14181625,6481505,Wechsel
6103,15571144,kurz,mittel,analog,nicht vorgefallen,655,Male,28.0,10,0,12656521,kein Wechsel
4010,15685654,durchschnittlich,mittel,digital,nicht vorgefallen,514,Male,66.0,9,0,1423431,kein Wechsel
9975,15666295,lang,mittel,digital,vorgefallen,610,Male,50.0,1,11395701,19652655,Wechsel
2639,15581036,lang,mittel,digital,vorgefallen,712,Female,40.0,3,10930879,12015872,Wechsel
8371,15661034,lang,gering,analog,vorgefallen,813,Female,29.0,5,1060594,18797688,Wechsel
4597,15677105,lang,gering,digital,vorgefallen,706,Female,46.0,4,10521458,10869959,Wechsel
2410,15613326,kurz,gering,digital,vorgefallen,596,Female,33.0,1,13816281,8541254,kein Wechsel
6740,15618816,lang,gering,analog,nicht vorgefallen,670,Female,40.0,2,1471712,6985004,kein Wechsel
8780,15669782,lang,gering,digital,vorgefallen,820,Male,39.0,9,11133689,1677031,Wechsel
481,15744398,kurz,mittel,digital,vorgefallen,525,Female,23.0,5,0,1602491,kein Wechsel
983,15807008,lang,gering,analog,vorgefallen,614,Female,35.0,6,12810028,6945424,Wechsel
134,15712543,lang,mittel,digital,nicht vorgefallen,789,Male,39.0,7,12482846,12441108,kein Wechsel
8653,15650454,kurz,mittel,digital,nicht vorgefallen,641,Male,57.0,5,0,12244918,kein Wechsel
2498,15648735,kurz,mittel,digital,nicht vorgefallen,718,Male,37.0,8,0,14281,kein Wechsel
7331,15773869,durchschnittlich,gering,digital,nicht vorgefallen,797,Male,59.0,4,12932144,9362455,kein Wechsel
